BGGId,Name,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31,latent_32,latent_33,latent_34,latent_35,latent_36,latent_37,latent_38,latent_39,latent_40,latent_41,latent_42,latent_43,latent_44,latent_45,latent_46,latent_47,latent_48,latent_49,latent_50,latent_51,latent_52,latent_53,latent_54,latent_55,latent_56,latent_57,latent_58,latent_59,latent_60,latent_61,latent_62,latent_63
24028.0,Rukshuk,0.0,0.0,0.0,5.755221,4.295169,7.5801473,0.0,4.6788435,0.0,5.4279814,9.187348,0.0,0.0,6.628206,0.5605875,0.0,6.787457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3670712,2.0499973,6.1774306,8.680227,1.0684719,1.1438571,5.1713915,0.6920638,0.0,1.6731164,0.0,0.0,0.756327,3.8602154,0.0,7.2238693,0.0,2.921147,4.957334,3.0485227,0.0,0.0,0.0,1.4577588,3.845238,0.0,2.3653429,0.0,0.0,4.986813,1.2433481,2.2674317,0.0,0.0,0.0,0.0,7.0310183,0.0,3.1728635
24067.0,Dragonology: The Game,0.0,0.0,0.0,5.90143,4.404392,7.776608,0.0,4.7975535,0.0,5.559308,9.415554,0.0,0.0,6.797679,0.5750986,0.0,6.961117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4513783,2.1021063,6.330632,8.90398,1.0990877,1.1795167,5.3001885,0.7068479,0.0,1.709103,0.0,0.0,0.77281106,3.960651,0.0,7.4030633,0.0,2.999806,5.07877,3.1238532,0.0,0.0,0.0,1.494191,3.9431713,0.0,2.4296515,0.0,0.0,5.115488,1.2733109,2.321675,0.0,0.0,0.0,0.0,7.202416,0.0,3.2567756
24082.0,Voltage,0.0,0.0,0.0,5.766045,4.299598,7.5926423,0.0,4.6887274,0.0,5.436244,9.202802,0.0,0.0,6.6397667,0.56065625,0.0,6.797002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3774233,2.0556648,6.185885,8.69788,1.0696009,1.1505028,5.1819677,0.6930505,0.0,1.6725163,0.0,0.0,0.7514059,3.867834,0.0,7.235656,0.0,2.9283884,4.967728,3.0554411,0.0,0.0,0.0,1.4598632,3.8515673,0.0,2.372003,0.0,0.0,5.0004053,1.2470522,2.2699142,0.0,0.0,0.0,0.0,7.0409822,0.0,3.178553
24270.0,Hoyuk,0.0,0.0,0.0,5.862592,4.377845,7.726461,0.0,4.76633,0.0,5.5277386,9.357505,0.0,0.0,6.757,0.57641155,0.0,6.9149275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4318368,2.0883906,6.292931,8.849143,1.0851457,1.1720467,5.266844,0.705808,0.0,1.6996264,0.0,0.0,0.76783144,3.9305794,0.0,7.3605666,0.0,2.975804,5.046194,3.1067367,0.0,0.0,0.0,1.4851533,3.9228327,0.0,2.408196,0.0,0.0,5.081347,1.2671039,2.313148,0.0,0.0,0.0,0.0,7.1597686,0.0,3.2360969
24318.0,UNO Spin,0.0,0.0,0.0,5.8182607,4.3384404,7.661534,0.0,4.7275443,0.0,5.4819374,9.281629,0.0,0.0,6.69786,0.56554407,0.0,6.8579993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4025135,2.073415,6.242895,8.774555,1.0783032,1.159362,5.226795,0.7005723,0.0,1.6876189,0.0,0.0,0.7599634,3.9023468,0.0,7.299623,0.0,2.9542527,5.0073304,3.0810537,0.0,0.0,0.0,1.4711531,3.8836582,0.0,2.3922584,0.0,0.0,5.0401735,1.258299,2.2888029,0.0,0.0,0.0,0.0,7.1036725,0.0,3.208221
24491.0,Supernova,0.0,0.0,0.0,5.848667,4.36439,7.704309,0.0,4.751354,0.0,5.509409,9.331287,0.0,0.0,6.7359324,0.5642463,0.0,6.8926306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4217522,2.0832462,6.269777,8.818827,1.0836784,1.1649616,5.2526793,0.7039231,0.0,1.6893232,0.0,0.0,0.7584888,3.926783,0.0,7.3370585,0.0,2.9661663,5.033038,3.0970848,0.0,0.0,0.0,1.476221,3.9052727,0.0,2.4044142,0.0,0.0,5.0649567,1.2617081,2.3017833,0.0,0.0,0.0,0.0,7.135327,0.0,3.2301664
24568.0,Rumis+,0.0,0.0,0.0,5.7498894,4.291959,7.5730867,0.0,4.671077,0.0,5.416705,9.173369,0.0,0.0,6.619638,0.5601444,0.0,6.7768745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3621135,2.0490906,6.163815,8.669986,1.0634927,1.1495456,5.163579,0.6898998,0.0,1.665221,0.0,0.0,0.74688804,3.859745,0.0,7.2172675,0.0,2.9196594,4.9480557,3.0456915,0.0,0.0,0.0,1.4519756,3.8382518,0.0,2.360957,0.0,0.0,4.976674,1.2416104,2.2626078,0.0,0.0,0.0,0.0,7.0113993,0.0,3.1704621
24933.0,Cranium Pop 5,0.0,0.0,0.0,5.730844,4.278314,7.5443444,0.0,4.6596694,0.0,5.401911,9.140923,0.0,0.0,6.596803,0.55835295,0.0,6.754217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3528166,2.0400312,6.1436706,8.638052,1.0633774,1.1414459,5.148275,0.688167,0.0,1.6626248,0.0,0.0,0.7493658,3.8464713,0.0,7.186696,0.0,2.9087548,4.9328203,3.0326984,0.0,0.0,0.0,1.450756,3.8243327,0.0,2.3561203,0.0,0.0,4.964105,1.2373298,2.258676,0.0,0.0,0.0,0.0,6.9899898,0.0,3.1582534
24959.0,Lost: The Game,0.0,0.0,0.0,5.901443,4.3990207,7.7773566,0.0,4.795772,0.0,5.561371,9.41344,0.0,0.0,6.7929993,0.57568985,0.0,6.961216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4530268,2.1009436,6.332766,8.906592,1.093719,1.17863,5.302455,0.70696807,0.0,1.7156849,0.0,0.0,0.7707371,3.9634163,0.0,7.410483,0.0,3.0029042,5.0810776,3.1206102,0.0,0.0,0.0,1.4887328,3.9416866,0.0,2.4261804,0.0,0.0,5.116204,1.2786634,2.3215015,0.0,0.0,0.0,0.0,7.2058277,0.0,3.2560909
24985.0,Mouse Trap,0.0,0.0,0.0,5.855262,4.366776,7.719355,0.0,4.756901,0.0,5.5185957,9.343364,0.0,0.0,6.7488556,0.5668353,0.0,6.9053845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4271483,2.0837893,6.2816873,8.840053,1.0840931,1.1739842,5.26517,0.70072365,0.0,1.7013252,0.0,0.0,0.76410687,3.9349139,0.0,7.3497405,0.0,2.9773843,5.044789,3.0981824,0.0,0.0,0.0,1.4813331,3.9112208,0.0,2.4120746,0.0,0.0,5.0744896,1.2679478,2.309218,0.0,0.0,0.0,0.0,7.150417,0.0,3.231347
25008.0,Italia,0.0,0.0,0.0,5.8552284,4.3683133,7.7162976,0.0,4.7626657,0.0,5.518403,9.348143,0.0,0.0,6.7483516,0.57063544,0.0,6.9043903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.429522,2.0849967,6.281371,8.838895,1.0855095,1.1718165,5.2602534,0.7002994,0.0,1.6979715,0.0,0.0,0.7634542,3.9325385,0.0,7.3457603,0.0,2.972613,5.0429387,3.1005673,0.0,0.0,0.0,1.4837046,3.9144247,0.0,2.410635,0.0,0.0,5.07656,1.2651976,2.3080742,0.0,0.0,0.0,0.0,7.150148,0.0,3.2297957
25142.0,Tal der Abenteuer: Die Schatzsuche im Himalaja,0.0,0.0,0.0,5.769612,4.304254,7.601261,0.0,4.687795,0.0,5.4384823,9.205181,0.0,0.0,6.644047,0.5630615,0.0,6.8024554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.374411,2.0546298,6.1932034,8.698324,1.071501,1.1481944,5.1837826,0.690086,0.0,1.6742215,0.0,0.0,0.7567997,3.8729935,0.0,7.2416763,0.0,2.9304118,4.9695163,3.0534332,0.0,0.0,0.0,1.4620007,3.8555605,0.0,2.3733552,0.0,0.0,5.001015,1.2466255,2.2717578,0.0,0.0,0.0,0.0,7.0434437,0.0,3.181731
25409.0,Salamanca,0.0,0.0,0.0,5.7553606,4.296725,7.5844526,0.0,4.6836004,0.0,5.425844,9.189399,0.0,0.0,6.6288533,0.5614485,0.0,6.7842712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.369622,2.049589,6.1791787,8.683744,1.0692594,1.1484187,5.172038,0.68979955,0.0,1.6708233,0.0,0.0,0.75390506,3.8606303,0.0,7.2275414,0.0,2.9215586,4.95914,3.0488133,0.0,0.0,0.0,1.4569764,3.8488836,0.0,2.3685532,0.0,0.0,4.987371,1.2438416,2.2685137,0.0,0.0,0.0,0.0,7.0254693,0.0,3.1740775
25605.0,Walhalla,0.0,0.0,0.0,5.8605566,4.3709736,7.720373,0.0,4.7629633,0.0,5.523224,9.354708,0.0,0.0,6.74783,0.57206625,0.0,6.909672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4290442,2.08615,6.285789,8.844575,1.085525,1.1730806,5.2631264,0.7026286,0.0,1.6967992,0.0,0.0,0.7641251,3.9305766,0.0,7.3520136,0.0,2.9753497,5.0458875,3.1043568,0.0,0.0,0.0,1.4773693,3.9158025,0.0,2.4123232,0.0,0.0,5.0794506,1.2652569,2.3063111,0.0,0.0,0.0,0.0,7.1552553,0.0,3.2355876
25727.0,Lock 'n Load Tactical: Day of Heroes,0.0,0.0,0.0,5.715794,4.2644353,7.524886,0.0,4.6447196,0.0,5.3848667,9.117521,0.0,0.0,6.5799246,0.558622,0.0,6.737273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3380961,2.0358624,6.12554,8.612576,1.0617394,1.1342657,5.134575,0.6834947,0.0,1.6582521,0.0,0.0,0.74916834,3.835055,0.0,7.171067,0.0,2.8955314,4.922846,3.0200386,0.0,0.0,0.0,1.4423927,3.8129122,0.0,2.3491921,0.0,0.0,4.951759,1.2342811,2.2510247,0.0,0.0,0.0,0.0,6.970712,0.0,3.14891
25900.0,Kingdom of Heaven: The Crusader States 1097-1291,0.0,0.0,0.0,5.8542686,4.3730326,7.714995,0.0,4.7680993,0.0,5.517642,9.34998,0.0,0.0,6.748315,0.56965196,0.0,6.907438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.42611,2.0873828,6.281727,8.83476,1.0904595,1.1656396,5.26337,0.6996388,0.0,1.6978402,0.0,0.0,0.76889867,3.930353,0.0,7.350869,0.0,2.968455,5.0452123,3.0990365,0.0,0.0,0.0,1.4834565,3.9137452,0.0,2.4128478,0.0,0.0,5.07763,1.2649692,2.3072453,0.0,0.0,0.0,0.0,7.1503434,0.0,3.2306097
26156.0,Ausgerechnet Uppsala,0.0,0.0,0.0,5.8370867,4.3587556,7.687991,0.0,4.748816,0.0,5.5021467,9.31639,0.0,0.0,6.7170706,0.56752145,0.0,6.8835225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4201393,2.081521,6.2616897,8.799411,1.0859747,1.1633631,5.244655,0.707847,0.0,1.6873608,0.0,0.0,0.76161563,3.9194126,0.0,7.3261814,0.0,2.9664948,5.023431,3.0927715,0.0,0.0,0.0,1.4780134,3.895432,0.0,2.398202,0.0,0.0,5.055344,1.2624383,2.2970765,0.0,0.0,0.0,0.0,7.12376,0.0,3.2209232
26447.0,Clash of Monarchs,0.0,0.0,0.0,5.7308555,4.274514,7.5491776,0.0,4.6579666,0.0,5.3993044,9.143835,0.0,0.0,6.6035147,0.5579707,0.0,6.7588615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.349907,2.0394359,6.1459627,8.638221,1.0669034,1.1381769,5.148854,0.68461037,0.0,1.6613055,0.0,0.0,0.7519078,3.8465798,0.0,7.188941,0.0,2.9062183,4.937874,3.0296679,0.0,0.0,0.0,1.4514086,3.832216,0.0,2.356468,0.0,0.0,4.967988,1.2380291,2.2610404,0.0,0.0,0.0,0.0,6.9930477,0.0,3.1580272
26983.0,Dorn,0.0,0.0,0.0,5.83097,4.3515835,7.687581,0.0,4.7415504,0.0,5.495488,9.309958,0.0,0.0,6.718845,0.5659466,0.0,6.876401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4125245,2.0769327,6.2571616,8.800371,1.0824133,1.1633954,5.2394767,0.6989814,0.0,1.6901838,0.0,0.0,0.7578733,3.9168055,0.0,7.3188996,0.0,2.960301,5.023204,3.0879939,0.0,0.0,0.0,1.4763013,3.9005718,0.0,2.398373,0.0,0.0,5.0522037,1.2577387,2.3030186,0.0,0.0,0.0,0.0,7.1190996,0.0,3.2172525
27306.0,Venedig,0.0,0.0,0.0,5.8117995,4.335639,7.6566973,0.0,4.7257648,0.0,5.4813566,9.276781,0.0,0.0,6.6929636,0.56619155,0.0,6.8503985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.400352,2.0706944,6.237358,8.771142,1.0772828,1.1611974,5.225103,0.6986938,0.0,1.6872799,0.0,0.0,0.7589499,3.9014542,0.0,7.2981753,0.0,2.9510763,5.004088,3.0786772,0.0,0.0,0.0,1.4690001,3.8812735,0.0,2.393354,0.0,0.0,5.0385804,1.2579092,2.283335,0.0,0.0,0.0,0.0,7.099127,0.0,3.2047164
27380.0,Origo,0.0,0.0,0.0,5.790535,4.3214173,7.6314087,0.0,4.711853,0.0,5.4627714,9.244327,0.0,0.0,6.673925,0.5643037,0.0,6.830177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3888712,2.0648625,6.210948,8.736295,1.0760603,1.1541929,5.205992,0.69406825,0.0,1.6807703,0.0,0.0,0.76046133,3.8869812,0.0,7.2714586,0.0,2.9393044,4.990718,3.065402,0.0,0.0,0.0,1.4673508,3.8704672,0.0,2.3863144,0.0,0.0,5.0233192,1.2508696,2.282788,0.0,0.0,0.0,0.0,7.0725265,0.0,3.1947224
27680.0,1936: Guerra Civil,0.0,0.0,0.0,5.743017,4.285491,7.5611386,0.0,4.670358,0.0,5.4078474,9.166496,0.0,0.0,6.6145034,0.56162417,0.0,6.768589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3581107,2.0436785,6.1589694,8.663014,1.0624367,1.1444904,5.163153,0.68881917,0.0,1.6678241,0.0,0.0,0.7513649,3.852257,0.0,7.2074437,0.0,2.911361,4.9438615,3.0403469,0.0,0.0,0.0,1.4533895,3.8352556,0.0,2.3635395,0.0,0.0,4.9771447,1.2421073,2.263673,0.0,0.0,0.0,0.0,7.011492,0.0,3.1644557
27739.0,Hearts and Minds: Vietnam 1965-1975,0.0,0.0,0.0,5.785238,4.3189845,7.6263614,0.0,4.7050457,0.0,5.456422,9.234274,0.0,0.0,6.665095,0.5663746,0.0,6.8221617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3861113,2.0593247,6.2120347,8.726147,1.0702007,1.1536287,5.1988025,0.69218594,0.0,1.6800466,0.0,0.0,0.75723064,3.8815873,0.0,7.264766,0.0,2.9372416,4.986388,3.063676,0.0,0.0,0.0,1.4654098,3.8695424,0.0,2.386372,0.0,0.0,5.016428,1.2530845,2.2806735,0.0,0.0,0.0,0.0,7.064993,0.0,3.1908529
27800.0,The Market of Alturien,0.0,0.0,0.0,5.792201,4.326218,7.6325827,0.0,4.710898,0.0,5.4610367,9.247779,0.0,0.0,6.6780944,0.56755155,0.0,6.8326535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3882375,2.0636063,6.21726,8.741168,1.0753715,1.156561,5.2084146,0.6945665,0.0,1.6835827,0.0,0.0,0.7569549,3.8883889,0.0,7.2748046,0.0,2.9404194,4.9908204,3.0650756,0.0,0.0,0.0,1.4671537,3.8744972,0.0,2.3822165,0.0,0.0,5.0221624,1.2519892,2.2864099,0.0,0.0,0.0,0.0,7.0777435,0.0,3.1924462
27826.0,What's Yours Like?,0.0,0.0,0.0,5.6821456,4.2408314,7.480751,0.0,4.616206,0.0,5.3555813,9.061264,0.0,0.0,6.5420914,0.55401224,0.0,6.6957903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3165689,2.0242107,6.0917377,8.564634,1.054944,1.1339239,5.103884,0.6805769,0.0,1.6515653,0.0,0.0,0.7440249,3.8129175,0.0,7.1278424,0.0,2.88457,4.888465,3.0080562,0.0,0.0,0.0,1.4322736,3.792322,0.0,2.3354485,0.0,0.0,4.9220867,1.2264212,2.234647,0.0,0.0,0.0,0.0,6.931983,0.0,3.129644
27938.0,Tortuga,0.0,0.0,0.0,5.8749194,4.383853,7.7413306,0.0,4.77809,0.0,5.5365934,9.378018,0.0,0.0,6.7650046,0.57217693,0.0,6.92742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4349136,2.0906837,6.3034196,8.867747,1.0876853,1.1703899,5.282587,0.7068175,0.0,1.7053951,0.0,0.0,0.76773673,3.945418,0.0,7.376478,0.0,2.982002,5.0549054,3.1074255,0.0,0.0,0.0,1.4820124,3.9209833,0.0,2.4160094,0.0,0.0,5.0871606,1.2708586,2.3119974,0.0,0.0,0.0,0.0,7.1717205,0.0,3.2433827
27969.0,"A Most Dangerous Time: Japan in Chaos, 1570-1584",0.0,0.0,0.0,5.8394723,4.360727,7.6948137,0.0,4.747485,0.0,5.50655,9.322875,0.0,0.0,6.726007,0.5693929,0.0,6.8879876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.415662,2.0800545,6.2676525,8.81109,1.0844281,1.1642436,5.2459736,0.7017001,0.0,1.6913104,0.0,0.0,0.7624693,3.9199977,0.0,7.329043,0.0,2.9633777,5.0235534,3.091553,0.0,0.0,0.0,1.475452,3.902343,0.0,2.401863,0.0,0.0,5.058179,1.2613555,2.2983465,0.0,0.0,0.0,0.0,7.1304927,0.0,3.2193635
28302.0,Oware,0.0,0.0,0.0,5.714048,4.2689643,7.519085,0.0,4.640893,0.0,5.380584,9.10639,0.0,0.0,6.571616,0.5538484,0.0,6.7297845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3342564,2.03305,6.1194463,8.607721,1.0586585,1.1357565,5.1302423,0.6854138,0.0,1.6531503,0.0,0.0,0.74857414,3.82803,0.0,7.1654453,0.0,2.897896,4.9112577,3.0242133,0.0,0.0,0.0,1.4398425,3.80942,0.0,2.3418775,0.0,0.0,4.943447,1.2324134,2.2463088,0.0,0.0,0.0,0.0,6.967525,0.0,3.146248
28805.0,The Lord of the Rings: Strategy Battle Game,0.0,0.0,0.0,5.8484216,4.3588657,7.705771,0.0,4.75737,0.0,5.510682,9.331768,0.0,0.0,6.738216,0.57169133,0.0,6.896758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4240668,2.083536,6.279259,8.821626,1.0852613,1.1646969,5.258581,0.69841814,0.0,1.6963197,0.0,0.0,0.76775306,3.924282,0.0,7.34319,0.0,2.9678237,5.039305,3.0912771,0.0,0.0,0.0,1.4846911,3.9086442,0.0,2.4111135,0.0,0.0,5.071911,1.2662789,2.304776,0.0,0.0,0.0,0.0,7.145625,0.0,3.2299793
28907.0,B-29 Superfortress,0.0,0.0,0.0,5.8113365,4.3360953,7.6627326,0.0,4.727336,0.0,5.479821,9.280034,0.0,0.0,6.699678,0.5670828,0.0,6.8546653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3986695,2.0728588,6.240229,8.770284,1.078304,1.1583192,5.225569,0.6991298,0.0,1.6867831,0.0,0.0,0.7621253,3.9000485,0.0,7.300738,0.0,2.949127,5.006925,3.0790305,0.0,0.0,0.0,1.4716184,3.8847306,0.0,2.3914454,0.0,0.0,5.0382686,1.2575647,2.2902162,0.0,0.0,0.0,0.0,7.102213,0.0,3.2066927
30024.0,Kachina,0.0,0.0,0.0,5.7990384,4.3248835,7.642075,0.0,4.71136,0.0,5.4657106,9.252463,0.0,0.0,6.6803193,0.5611681,0.0,6.8395405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3932104,2.0641959,6.2219877,8.74539,1.0782392,1.1490605,5.2147408,0.6994815,0.0,1.6810648,0.0,0.0,0.75387114,3.8912163,0.0,7.2828436,0.0,2.946665,4.9951344,3.0699136,0.0,0.0,0.0,1.4671098,3.877168,0.0,2.3839858,0.0,0.0,5.020035,1.2576889,2.2823005,0.0,0.0,0.0,0.0,7.0787525,0.0,3.197761
30324.0,Ca$h 'n Gun$: Live,0.0,0.0,0.0,5.9209924,4.412385,7.8009286,0.0,4.814589,0.0,5.5787344,9.442459,0.0,0.0,6.818088,0.5703458,0.0,6.9773865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4626088,2.110451,6.352574,8.934248,1.0987139,1.1823137,5.3184066,0.7070401,0.0,1.7188101,0.0,0.0,0.7720909,3.973162,0.0,7.429258,0.0,3.0125968,5.091709,3.13309,0.0,0.0,0.0,1.4959341,3.9533389,0.0,2.4361703,0.0,0.0,5.132333,1.2786164,2.3328128,0.0,0.0,0.0,0.0,7.2305727,0.0,3.2738926
30804.0,Song of Blades and Heroes: Revised Edition,0.0,0.0,0.0,5.824268,4.3423605,7.676095,0.0,4.736706,0.0,5.490361,9.296447,0.0,0.0,6.710296,0.5682819,0.0,6.869871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.408265,2.074722,6.25303,8.788445,1.083633,1.1634938,5.2340236,0.6920406,0.0,1.6897411,0.0,0.0,0.7639412,3.907073,0.0,7.312259,0.0,2.9589283,5.017305,3.0811298,0.0,0.0,0.0,1.4738666,3.8954668,0.0,2.399439,0.0,0.0,5.050336,1.2588681,2.295622,0.0,0.0,0.0,0.0,7.110305,0.0,3.2166667
31612.0,Sultan,0.0,0.0,0.0,5.8173137,4.342953,7.660823,0.0,4.730022,0.0,5.4790354,9.285386,0.0,0.0,6.698869,0.56423604,0.0,6.861471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4084892,2.0719187,6.2413344,8.774016,1.077271,1.1561095,5.2248745,0.6995173,0.0,1.6871911,0.0,0.0,0.7592096,3.907871,0.0,7.299219,0.0,2.953149,5.0057483,3.0821216,0.0,0.0,0.0,1.4738947,3.884957,0.0,2.393097,0.0,0.0,5.040265,1.2561833,2.294057,0.0,0.0,0.0,0.0,7.103703,0.0,3.2108066
31697.0,Totensonntag,0.0,0.0,0.0,5.773704,4.3092213,7.6074963,0.0,4.6982403,0.0,5.44273,9.217976,0.0,0.0,6.651466,0.5629492,0.0,6.8090153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3774362,2.05493,6.192995,8.71095,1.0729046,1.14669,5.190951,0.69091547,0.0,1.6724052,0.0,0.0,0.75963384,3.8731596,0.0,7.251109,0.0,2.9253435,4.971998,3.05265,0.0,0.0,0.0,1.4604092,3.8594363,0.0,2.3796573,0.0,0.0,5.0052404,1.2491552,2.2773457,0.0,0.0,0.0,0.0,7.0469413,0.0,3.1847358
31822.0,Master of Rules,0.0,0.0,0.0,5.834174,4.3511376,7.688061,0.0,4.7430844,0.0,5.5046988,9.312171,0.0,0.0,6.7186775,0.56734496,0.0,6.883828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4189198,2.0768318,6.2664204,8.801907,1.0859069,1.1603647,5.243954,0.703861,0.0,1.6937953,0.0,0.0,0.7598989,3.9190433,0.0,7.3248305,0.0,2.964585,5.022638,3.0899885,0.0,0.0,0.0,1.4781015,3.899691,0.0,2.4032493,0.0,0.0,5.0538135,1.2612143,2.3006978,0.0,0.0,0.0,0.0,7.1254044,0.0,3.2194028
31954.0,"A Victory Denied: Crisis at Smolensk, July-September, 1941",0.0,0.0,0.0,5.7186756,4.267187,7.5337687,0.0,4.64758,0.0,5.388752,9.127593,0.0,0.0,6.588412,0.5599211,0.0,6.741255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3416564,2.033467,6.132556,8.6267805,1.0584772,1.1411524,5.1387906,0.68562955,0.0,1.6587524,0.0,0.0,0.75054526,3.8378308,0.0,7.1751833,0.0,2.8984375,4.922208,3.0242693,0.0,0.0,0.0,1.4437622,3.820435,0.0,2.3491285,0.0,0.0,4.9543085,1.2350535,2.2533772,0.0,0.0,0.0,0.0,6.978761,0.0,3.150142
32002.0,Forged in Steel,0.0,0.0,0.0,5.8155355,4.344729,7.666555,0.0,4.7318664,0.0,5.4882975,9.284532,0.0,0.0,6.7010713,0.56961054,0.0,6.856938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4030404,2.0767102,6.2464914,8.773117,1.0816034,1.1660864,5.226449,0.6981373,0.0,1.689636,0.0,0.0,0.7581119,3.9062588,0.0,7.3022013,0.0,2.9517384,5.011215,3.0780535,0.0,0.0,0.0,1.4697924,3.8898792,0.0,2.3972,0.0,0.0,5.045749,1.2541897,2.2914972,0.0,0.0,0.0,0.0,7.10002,0.0,3.2053819
32471.0,Mafia,0.0,0.0,0.0,5.9300766,4.4190183,7.814337,0.0,4.8218327,0.0,5.5948935,9.459671,0.0,0.0,6.827203,0.571703,0.0,6.9951315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4709315,2.1134124,6.3579493,8.95037,1.1055379,1.1847583,5.324789,0.71382964,0.0,1.7195822,0.0,0.0,0.7768189,3.982691,0.0,7.4413095,0.0,3.0154016,5.1023846,3.1411417,0.0,0.0,0.0,1.4971797,3.9564624,0.0,2.43747,0.0,0.0,5.1399536,1.2799512,2.3339484,0.0,0.0,0.0,0.0,7.242195,0.0,3.2731426
32743.0,Black Stories: Mystery Edition,0.0,0.0,0.0,5.8461723,4.355944,7.7060804,0.0,4.750365,0.0,5.5108376,9.32516,0.0,0.0,6.7338233,0.5667062,0.0,6.8900385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4200191,2.0855718,6.272966,8.819584,1.0833497,1.170053,5.2512946,0.7007235,0.0,1.701346,0.0,0.0,0.7644996,3.924696,0.0,7.332963,0.0,2.97529,5.036031,3.0951157,0.0,0.0,0.0,1.4763219,3.9039884,0.0,2.4061983,0.0,0.0,5.0670176,1.2600706,2.2999735,0.0,0.0,0.0,0.0,7.13641,0.0,3.2261755
32838.0,The Battle for Normandy,0.0,0.0,0.0,5.7464614,4.289111,7.571836,0.0,4.673236,0.0,5.417096,9.1750965,0.0,0.0,6.6184773,0.56196755,0.0,6.7753243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3605242,2.0452228,6.1621575,8.672639,1.0671248,1.1465088,5.166652,0.68603885,0.0,1.667688,0.0,0.0,0.7531316,3.8590674,0.0,7.216514,0.0,2.9152925,4.950054,3.0396402,0.0,0.0,0.0,1.4519805,3.8379118,0.0,2.3657923,0.0,0.0,4.9805145,1.2417185,2.2633495,0.0,0.0,0.0,0.0,7.012672,0.0,3.1687458
33155.0,Burrows,0.0,0.0,0.0,5.7261286,4.2706656,7.5391097,0.0,4.6545615,0.0,5.3962584,9.133665,0.0,0.0,6.591289,0.5528297,0.0,6.74824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3510938,2.035857,6.142777,8.635718,1.0606039,1.1368144,5.1504507,0.6914598,0.0,1.6597779,0.0,0.0,0.7480062,3.8405502,0.0,7.18454,0.0,2.905615,4.9281163,3.0317829,0.0,0.0,0.0,1.444054,3.8199596,0.0,2.3497405,0.0,0.0,4.9598203,1.2395527,2.2576656,0.0,0.0,0.0,0.0,6.9902596,0.0,3.1606476
